event_id,event_ts,event_type,customer_id,first_name,last_name,email_masked,phone_masked,country_iso2,city,preferred_language,marketing_consent,loyalty_tier,user_tenure_days,days_since_last_purchase,past_12m_orders,avg_order_value_user,device_type,channel,campaign_id,coupon_applied,product_sku,product_name,product_category,product_subcategory,brand,is_fragile,list_price,discount_pct,unit_price,gift_persona,delivery_speed,delivery_window_hours,payment_type_masked,rating,returned_flag,shipping_country_iso2,currency,season
EVT-004152,2023-01-17 05:00:36.103689,purchase,C00423,Milan,Romano,mila****2.e***@es,+34*******822,ES,Madrid,Da,False,Silver,0,,0,,app,email,CMP-487,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.02,135.63,Partner,standard,48,wallet,2,False,ES,JPY,regular
EVT-002502,2023-01-17 06:52:17.281250,view,C00551,Milan,Johnson,mila****2.e***@sg,+65*******791,SG,Singapore,It,True,Bronze,0,,0,,app,email,,False,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.05,49.18,Partner,standard,48,,,False,SG,AED,regular
EVT-000260,2023-01-17 07:33:02.104709,view,C00856,Giulia,Romano,giul****o.e***@uk,+44*******380,GB,Cardiff,Nl,True,Bronze,0,,0,,app,web,,False,EXP-1054,Gourmet Dinner v5,Experiences,Dinner,Epicurea,False,70.62,0.09,64.26,Partner,standard,48,,,False,GB,NOK,regular
EVT-007146,2023-01-17 08:35:00.880924,view,C01020,Zoë,Müller,zoë.****r.e***@jp,+81*******976,JP,Yokohama,Fr,False,Bronze,688,,0,,app,web,,False,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.23,41.08,Self,same_day,8,,,False,JP,AUD,regular
EVT-003627,2023-01-17 12:35:35.395619,view,C01461,Léa,Bakker,lea.****2.e***@cn,+86*******972,CN,Beijing,It,True,Bronze,0,,0,,web,web,,False,FLO-1020,Tulip Mix 20x v1,Flowers,General,PetalWorks,True,30.74,0.01,30.43,Partner,same_day,8,,,False,CN,AUD,regular
EVT-007609,2023-01-17 14:38:31.278798,view,C00493,Aarav,Smith,aara****1.e***@de,+49*******009,DE,Berlin,Zh,False,Bronze,0,,0,,web,app,CMP-254,False,PER-1058,Eau de Romance v4,Perfume,General,AromaNova,True,120.01,0.02,117.61,Colleague,standard,48,,,False,DE,BRL,regular
EVT-003184,2023-01-17 19:41:30.532294,add_to_cart,C01011,Hiro,Jansen,hiro****2.e***@uk,+44*******394,GB,Edinburgh,Ja,True,Bronze,732,,0,,web,web,CMP-167,True,EXP-1046,Spa Day for Two v2,Experiences,Spa,ZenPulse,False,182.22,0.08,167.64,Partner,standard,48,,,False,GB,AUD,regular
EVT-002364,2023-01-18 05:17:32.521706,view,C01522,Liam,Müller,liam****2.e***@mx,+52*******049,MX,Ciudad de México,Es,False,Silver,0,,0,,web,app,,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.07,244.39,Parent,standard,48,,,False,MX,ZAR,regular
EVT-000163,2023-01-18 16:51:34.367561,view,C00020,Giulia,García,giul****a.e***@it,+39*******715,IT,Rome,No,True,Bronze,0,,0,,app,web,CMP-597,False,CAR-1044,Pop-up Heart Card v5,Cards,General,PaperMuse,False,8.54,0.25,6.4,Partner,express,24,,,False,IT,JPY,regular
EVT-000381,2023-01-18 19:04:24.656719,add_to_cart,C01609,Aarav,Kowalski,aara****2.e***@br,+55*******161,BR,Belo Horizonte,Ja,True,Silver,0,,0,,web,web,,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.07,160.95,Partner,standard,48,,,False,BR,USD,regular
EVT-008356,2023-01-19 08:06:23.919995,wishlist,C00427,Wei,Rossi,wei.****1.e***@br,+55*******143,BR,São Paulo,En,False,Bronze,0,,0,,app,web,CMP-828,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.31,29.61,Partner,express,24,,,False,BR,EUR,regular
EVT-006983,2023-01-19 13:49:04.520330,purchase,C00979,Olivia,García,oliv****a.e***@br,+55*******454,BR,Rio de Janeiro,It,False,Gold,5,,0,,app,web,,False,GIF-1078,Universal Gift Card $50 v4,GiftCards,GiftCard,Giftly,False,75.0,0.26,55.5,Partner,standard,48,invoice,4,False,BR,SEK,regular
EVT-003159,2023-01-19 21:49:37.448572,view,C00620,Aarav,García,aara****1.e***@no,+47*******241,NO,Bergen,It,False,Bronze,0,,0,,web,app,,False,PER-1062,Midnight Bloom v3,Perfume,General,Scentora,True,173.06,0.09,157.48,Partner,standard,48,,,False,NO,ZAR,regular
EVT-001671,2023-01-19 22:08:21.587367,purchase,C00085,Aarav,Jansen,aara****2.e***@ca,+12*******739,CA,Calgary,Es,True,Bronze,499,,0,,web,web,CMP-322,False,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.03,51.75,Self,express,24,wallet,1,False,CA,EUR,regular
EVT-008041,2023-01-20 01:23:04.111545,view,C01743,Santiago,Santos,sant****1.e***@de,+49*******455,DE,Munich,Zh,True,Bronze,699,,0,,web,web,CMP-554,False,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.06,149.08,Partner,standard,48,,,False,DE,MXN,regular
EVT-009801,2023-01-20 02:08:24.056901,purchase,C01498,Lucas,Johnson,luca****1.e***@nl,+31*******428,NL,Amsterdam,Fr,True,Silver,0,,0,,web,web,CMP-987,False,CHO-1005,Dark Cocoa 85% v1,Chocolate,Dark,ChocoForge,False,28.95,0.07,26.92,Partner,same_day,8,invoice,3,False,NL,SGD,regular
EVT-006841,2023-01-20 06:01:45.282766,view,C00733,Hiro,Jansen,hiro****1.e***@se,+46*******825,SE,Gothenburg,Ja,True,Silver,0,,0,,web,web,CMP-948,False,CHO-1010,Heart Box Pralines v1,Chocolate,General,VelvetCacao,False,26.21,0.12,23.06,Partner,standard,48,,,False,SE,SEK,regular
EVT-006639,2023-01-20 08:57:39.222313,view,C01276,Giulia,Patel,giul****1.e***@no,+47*******908,NO,Oslo,Hi,True,Silver,0,,0,,app,web,,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.13,34.77,Partner,express,24,,,False,NO,EUR,regular
EVT-003871,2023-01-20 12:01:23.325756,view,C01480,Olivia,Wang,oliv****2.e***@za,+27*******321,ZA,Durban,No,True,Gold,0,,0,,app,app,,False,GIF-1082,Universal Gift Card $100 v3,GiftCards,GiftCard,Giftly,False,50.0,0.31,34.5,Partner,standard,48,,,False,ZA,BRL,regular
EVT-002017,2023-01-20 14:32:05.808982,view,C00117,Santiago,Nowak,sant****1.e***@uk,+44*******359,GB,Manchester,No,True,Silver,0,,0,,web,web,,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.0,262.78,Partner,express,24,,,False,GB,EUR,regular
EVT-001020,2023-01-20 16:08:57.665755,view,C01984,Olivia,Tanaka,oliv****a.e***@pl,+48*******230,PL,Katowice,De,True,Bronze,112,,0,,web,web,,False,GIF-1084,Universal Gift Card $100 v5,GiftCards,GiftCard,Giftly,False,25.0,0.05,23.75,Self,standard,48,,,False,PL,SEK,regular
EVT-000861,2023-01-20 17:21:40.567079,view,C01222,Amir,Lefevre,amir****1.e***@nl,+31*******415,NL,Amsterdam,Zh,True,Bronze,382,,0,,app,web,,False,CAR-1044,Pop-up Heart Card v5,Cards,General,PaperMuse,False,8.54,0.17,7.09,Partner,standard,48,,,False,NL,MXN,regular
EVT-005449,2023-01-20 21:33:54.942996,purchase,C01340,Sofía,Johnson,sofi****n.e***@de,+49*******437,DE,Cologne,Pt,True,Bronze,0,17.0,1,8.54,web,web,,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.1,23.95,Partner,standard,48,card,4.0,False,DE,EUR,regular
EVT-002068,2023-01-21 02:26:40.952788,purchase,C01217,Emma,De Vries,emma****1.e***@za,+27*******536,ZA,Johannesburg,Hi,False,Bronze,0,,0,,app,web,,False,FLO-1023,Tulip Mix 20x v4,Flowers,General,PetalWorks,True,75.11,0.09,68.35,Partner,same_day,8,wallet,2,False,ZA,EUR,regular
EVT-006550,2023-01-21 08:47:29.029571,view,C00715,Giulia,Brown,giul****2.e***@de,+49*******701,DE,Berlin,It,False,Silver,489,,0,,web,web,,False,CHO-1013,Heart Box Pralines v4,Chocolate,General,VelvetCacao,False,16.0,0.18,13.12,Parent,express,24,,,False,DE,MXN,regular
EVT-005873,2023-01-21 09:54:29.262632,view,C01006,Liam,Nowak,liam****2.e***@cn,+86*******404,CN,Guangzhou,Es,True,Silver,0,,0,,web,web,,False,CHO-1009,Dark Cocoa 85% v5,Chocolate,Dark,ChocoForge,False,39.54,0.09,35.98,Partner,express,24,,,False,CN,CAD,regular
EVT-008370,2023-01-21 17:15:01.176887,purchase,C00549,Amir,García,amir****a.e***@mx,+52*******476,MX,Monterrey,Pt,False,Silver,0,,0,,app,app,CMP-493,True,EXP-1045,Spa Day for Two v1,Experiences,Spa,ZenPulse,False,177.01,0.09,161.08,Parent,standard,48,invoice,4,False,MX,AED,regular
EVT-000772,2023-01-21 21:02:05.363210,add_to_cart,C01632,Wei,Fernández,wei.****1.e***@in,+91*******219,IN,Mumbai,En,True,Silver,0,,0,,app,web,CMP-281,True,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.3,7.99,Partner,standard,48,,,False,IN,BRL,regular
EVT-009539,2023-01-22 03:10:18.665982,view,C00944,Léa,Rossi,lea.****2.e***@it,+39*******197,IT,Florence,It,True,Bronze,0,,0,,app,web,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.11,99.72,Self,express,24,,,False,IT,ZAR,regular
EVT-007342,2023-01-22 03:37:32.761709,add_to_cart,C01674,Isha,Suzuki,isha****2.e***@pl,+48*******370,PL,Katowice,Hi,True,Silver,98,,0,,web,web,,True,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.03,29.62,Partner,standard,48,,,False,PL,KRW,regular
EVT-007438,2023-01-22 11:44:43.513308,view,C00017,Noa,Jansen,noa.****n.e***@no,+47*******797,NO,Bergen,Zh,True,Bronze,22,,0,,web,app,,False,FLO-1020,Tulip Mix 20x v1,Flowers,General,PetalWorks,True,30.74,0.1,27.67,Colleague,standard,48,,,False,NO,INR,regular
EVT-007038,2023-01-22 23:46:37.263354,view,C00377,Amir,Johnson,amir****1.e***@in,+91*******002,IN,Mumbai,Hi,True,Silver,471,,0,,app,web,,False,PER-1064,Midnight Bloom v5,Perfume,General,Scentora,True,153.93,0.06,144.69,Partner,standard,48,,,False,IN,RON,regular
EVT-001065,2023-01-23 03:00:18.437756,view,C01855,Giulia,Silva,giul****a.e***@uk,+44*******450,GB,Manchester,Pl,True,Gold,0,,0,,app,app,,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.15,191.78,Partner,standard,48,,,False,GB,EUR,regular
EVT-008403,2023-01-23 04:41:12.862625,view,C00686,Hiro,De Vries,hiro****s.e***@uk,+44*******979,GB,Edinburgh,Pt,True,Silver,0,,0,,web,web,,False,GIF-1079,Universal Gift Card $50 v5,GiftCards,GiftCard,Giftly,False,50.0,0.07,46.5,Partner,express,24,,,False,GB,EUR,regular
EVT-006975,2023-01-23 15:15:37.269534,add_to_cart,C00054,Fleur,Rossi,fleu****2.e***@au,+61*******823,AU,Melbourne,Nl,False,Gold,0,,0,,web,email,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.04,98.14,Self,standard,48,,,False,AU,SGD,regular
EVT-002845,2023-01-23 21:07:05.544947,view,C01955,Aarav,Johnson,aara****n.e***@es,+34*******886,ES,Madrid,Pt,True,Silver,0,,0,,app,app,,False,JEW-1025,Silver Pendant Heart v1,Jewelry,General,LunaGems,True,271.77,0.17,225.57,Partner,standard,48,,,False,ES,EUR,regular
EVT-008638,2023-01-24 00:10:02.723546,view,C01107,Lucas,Nowak,luca****k.e***@dk,+45*******846,DK,Aarhus,Zh,True,Gold,387,,0,,web,app,,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.0,42.94,Partner,standard,48,,,False,DK,ZAR,regular
EVT-007635,2023-01-24 00:34:09.248898,purchase,C01747,Fleur,Silva,fleu****a.e***@it,+39*******577,IT,Milan,No,True,Gold,0,,0,,web,web,,False,CHO-1004,Truffle Assortment v5,Chocolate,General,SweetArrow,False,28.81,0.17,23.91,Friend,same_day,8,wallet,2,False,IT,EUR,regular
EVT-005134,2023-01-24 04:23:21.941631,purchase,C00220,Sofía,Müller,sofi****2.e***@au,+61*******301,AU,Brisbane,Zh,False,Gold,0,,0,,web,web,,False,PER-1064,Midnight Bloom v5,Perfume,General,Scentora,True,153.93,0.0,153.93,Self,standard,48,wallet,3,False,AU,INR,regular
EVT-008319,2023-01-24 05:22:03.157305,view,C01081,Leah,De Vries,leah****1.e***@in,+91*******089,IN,Mumbai,En,True,Bronze,0,,0,,app,web,CMP-858,False,CHO-1002,Truffle Assortment v3,Chocolate,General,SweetArrow,False,26.61,0.09,24.22,Partner,standard,48,,,False,IN,CAD,regular
EVT-002072,2023-01-24 11:59:08.218788,view,C00296,Liam,Zhang,liam****2.e***@au,+61*******925,AU,Brisbane,Nl,True,Bronze,0,,0,,web,web,CMP-372,False,EXP-1053,Gourmet Dinner v4,Experiences,Dinner,Epicurea,False,122.45,0.17,101.63,Partner,standard,48,,,False,AU,KRW,regular
EVT-001011,2023-01-24 16:14:56.189757,view,C01619,Hiro,Zhang,hiro****1.e***@de,+49*******690,DE,Berlin,Sv,True,Gold,340,,0,,web,app,,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.07,99.4,Partner,standard,48,,,False,DE,EUR,regular
EVT-008217,2023-01-24 20:16:55.519089,view,C00964,Milan,Santos,mila****2.e***@dk,+45*******182,DK,Copenhagen,Da,True,Silver,684,,0,,web,web,,False,EXP-1049,Spa Day for Two v5,Experiences,Spa,ZenPulse,False,67.45,0.16,56.66,Self,standard,48,,,False,DK,EUR,regular
EVT-006095,2023-01-24 21:08:10.158869,add_to_cart,C01697,Amir,Schmidt,amir****2.e***@no,+47*******197,NO,Oslo,It,False,Silver,91,,0,,web,email,,False,PLU-1067,Giant Teddy Bear v3,Plush,General,CuddleNest,False,27.3,0.04,26.21,Colleague,standard,48,,,False,NO,INR,regular
EVT-004249,2023-01-25 00:50:51.055986,purchase,C00812,Sven,Kowalski,sven****2.e***@es,+34*******658,ES,Madrid,Es,True,Silver,0,,0,,app,app,CMP-206,True,FLO-1023,Tulip Mix 20x v4,Flowers,General,PetalWorks,True,75.11,0.22,58.59,Partner,standard,48,card,1,False,ES,EUR,regular
EVT-002434,2023-01-25 05:33:11.802736,view,C00167,Olivia,Wang,oliv****g.e***@it,+39*******830,IT,Florence,Fr,True,Bronze,0,,0,,web,social,,False,EXP-1047,Spa Day for Two v3,Experiences,Spa,ZenPulse,False,112.05,0.13,97.48,Partner,standard,48,,,False,IT,MXN,regular
EVT-008679,2023-01-25 05:57:52.985536,add_to_cart,C01228,Emma,Smith,emma****h.e***@uk,+44*******417,GB,Cardiff,Da,True,Bronze,0,,0,,web,web,CMP-407,False,CAR-1043,Pop-up Heart Card v4,Cards,General,PaperMuse,False,4.58,0.27,3.34,Colleague,same_day,8,,,False,GB,EUR,regular
EVT-008570,2023-01-25 22:32:07.987849,purchase,C01541,Zoë,Sharma,zoë.****1.e***@fr,+33*******179,FR,Marseille,Es,True,Bronze,0,,0,,web,web,,False,JEW-1032,Couple Bracelet Set v3,Jewelry,General,AuroraLink,True,262.78,0.23,202.34,Parent,standard,48,wallet,2,False,FR,CNY,regular
EVT-001706,2023-01-26 07:29:14.756776,view,C00355,Isha,Johnson,isha****2.e***@au,+61*******118,AU,Sydney,Es,False,Bronze,0,,0,,app,web,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.07,28.4,Partner,standard,48,,,False,AU,PLN,regular
EVT-000411,2023-01-26 16:06:03.992008,view,C01791,Yui,Johnson,yui.****1.e***@cn,+86*******258,CN,Shanghai,It,False,Gold,0,,0,,web,email,CMP-419,False,CHO-1010,Heart Box Pralines v1,Chocolate,General,VelvetCacao,False,26.21,0.02,25.69,Colleague,standard,48,,,False,CN,MXN,regular
EVT-007999,2023-01-26 17:15:33.377948,wishlist,C01839,Giulia,De Vries,giul****s.e***@nl,+31*******553,NL,Amsterdam,Hi,True,Silver,145,,0,,app,app,CMP-303,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.05,97.12,Partner,standard,48,,,False,NL,EUR,regular
EVT-003563,2023-01-26 19:28:18.663851,add_to_cart,C01840,Fleur,Johnson,fleu****n.e***@cn,+86*******484,CN,Guangzhou,Zh,True,Silver,0,,0,,web,app,,False,PLU-1071,Cupid Plush v2,Plush,General,HeartHaven,False,42.91,0.12,37.76,Partner,standard,48,,,False,CN,EUR,regular
EVT-003579,2023-01-26 21:04:12.700742,view,C00019,Fleur,Williams,fleu****1.e***@au,+61*******125,AU,Melbourne,Fr,True,Bronze,333,,0,,app,app,CMP-875,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.13,88.94,Colleague,standard,48,,,False,AU,JPY,regular
EVT-003677,2023-01-27 14:11:11.529316,add_to_cart,C00172,Zoë,García,zoë.****2.e***@es,+34*******074,ES,Barcelona,No,True,Gold,24,,0,,web,web,CMP-485,False,FLO-1019,Red Roses 12x v5,Flowers,Roses,BloomCraft,True,56.23,0.32,38.24,Partner,same_day,8,,,False,ES,USD,regular
EVT-005317,2023-01-27 15:07:32.306553,view,C01862,Zoë,Müller,zoë.****2.e***@cn,+86*******593,CN,Guangzhou,It,True,Bronze,0,,0,,web,web,,False,EXP-1048,Spa Day for Two v4,Experiences,Spa,ZenPulse,False,220.53,0.14,189.66,Friend,standard,48,,,False,CN,NOK,regular
EVT-005232,2023-01-27 22:08:44.603096,view,C01396,Léa,Johnson,lea.****2.e***@sg,+65*******662,SG,Singapore,Zh,True,Bronze,709,,0,,app,web,,False,CHO-1014,Heart Box Pralines v5,Chocolate,General,VelvetCacao,False,29.32,0.12,25.8,Self,standard,48,,,False,SG,AED,regular
EVT-004671,2023-01-27 22:13:38.960467,purchase,C00810,Leah,Williams,leah****2.e***@za,+27*******431,ZA,Johannesburg,Ja,True,Silver,0,,0,,app,app,,False,CHO-1009,Dark Cocoa 85% v5,Chocolate,Dark,ChocoForge,False,39.54,0.05,37.56,Partner,same_day,8,wallet,2,False,ZA,EUR,regular
EVT-004600,2023-01-28 02:33:40.843762,view,C00839,Mei,Johnson,mei.****2.e***@za,+27*******987,ZA,Durban,Sv,True,Bronze,0,,0,,web,email,,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.06,40.36,Partner,standard,48,,,False,ZA,EUR,regular
EVT-005706,2023-01-28 10:49:37.084851,add_to_cart,C01053,Liam,Müller,liam****r.e***@it,+39*******120,IT,Milan,Pt,True,Silver,0,,0,,web,web,,True,PER-1055,Eau de Romance v1,Perfume,General,AromaNova,True,51.77,0.14,44.52,Partner,standard,48,,,False,IT,USD,regular
EVT-005329,2023-01-28 12:35:23.844675,view,C01734,Olivia,Santos,oliv****s.e***@mx,+52*******962,MX,Guadalajara,Pl,True,Silver,92,,0,,web,web,,False,EXP-1045,Spa Day for Two v1,Experiences,Spa,ZenPulse,False,177.01,0.15,150.46,Partner,standard,48,,,False,MX,EUR,regular
EVT-001288,2023-01-28 15:28:40.247612,add_to_cart,C00430,Olivia,Smith,oliv****h.e***@no,+47*******013,NO,Bergen,Da,True,Silver,0,,0,,app,web,,False,EXP-1045,Spa Day for Two v1,Experiences,Spa,ZenPulse,False,177.01,0.07,164.62,Partner,two_hour,2,,,False,NO,MXN,regular
EVT-007650,2023-01-28 21:41:03.746879,view,C01556,Fleur,Patel,fleu****l.e***@com,+16*******669,US,Austin,It,True,Bronze,318,,0,,web,app,,False,PLU-1070,Cupid Plush v1,Plush,General,HeartHaven,False,53.35,0.12,46.95,Partner,standard,48,,,False,US,EUR,regular
EVT-000950,2023-01-29 00:30:45.621880,add_to_cart,C01999,Léa,Santos,lea.****2.e***@ca,+15*******504,CA,Vancouver,Pt,True,Silver,0,,0,,web,email,,False,JEW-1034,Couple Bracelet Set v5,Jewelry,General,AuroraLink,True,225.62,0.23,173.73,Friend,standard,48,,,False,CA,MXN,regular
EVT-002499,2023-01-29 06:57:13.277363,view,C00045,Liam,Williams,liam****1.e***@se,+46*******178,SE,Gothenburg,Nl,False,Bronze,0,,0,,app,app,CMP-260,False,PER-1059,Eau de Romance v5,Perfume,General,AromaNova,True,106.88,0.23,82.3,Parent,standard,48,,,False,SE,RON,regular
EVT-003374,2023-01-29 10:08:40.013067,purchase,C00794,Chloé,Santos,chlo****1.e***@dk,+45*******186,DK,Copenhagen,Sv,True,Silver,298,,0,,web,web,,False,CHO-1011,Heart Box Pralines v2,Chocolate,General,VelvetCacao,False,30.54,0.18,25.04,Partner,same_day,8,invoice,3.0,False,DK,CAD,regular
EVT-005283,2023-01-29 14:23:47.343174,wishlist,C00277,Mei,Bakker,mei.****r.e***@jp,+81*******342,JP,Tokyo,No,False,Gold,0,,0,,app,web,,False,PLU-1069,Giant Teddy Bear v5,Plush,General,CuddleNest,False,49.06,0.2,39.25,Parent,express,24,,,False,JP,INR,regular
EVT-008564,2023-01-29 17:02:27.854577,view,C00025,Wei,Suzuki,wei.****i.e***@sg,+65*******372,SG,Singapore,It,True,Bronze,0,,0,,web,web,,False,GIF-1077,Universal Gift Card $50 v3,GiftCards,GiftCard,Giftly,False,50.0,0.15,42.5,Friend,standard,48,,,False,SG,SGD,regular
EVT-004012,2023-01-29 21:44:34.584462,purchase,C00300,Sofía,Brown,sofi****n.e***@au,+61*******353,AU,Sydney,Sv,True,Bronze,0,,0,,web,web,,False,CHO-1006,Dark Cocoa 85% v2,Chocolate,Dark,ChocoForge,False,15.91,0.15,13.52,Partner,express,24,invoice,5.0,False,AU,BRL,regular
EVT-007333,2023-01-30 02:19:53.333331,view,C00983,Zoë,Brown,zoë.****2.e***@dk,+45*******660,DK,Aarhus,Nl,True,Gold,0,,0,,web,web,,False,JEW-1027,Silver Pendant Heart v3,Jewelry,General,LunaGems,True,228.04,0.14,196.11,Partner,standard,48,,,False,DK,EUR,regular
EVT-003505,2023-01-30 05:43:39.662035,view,C00151,Aarav,Smith,aara****2.e***@au,+61*******850,AU,Melbourne,Da,True,Bronze,172,,0,,app,web,,False,CAR-1038,Premium Foil Card v4,Cards,General,Ink&Love,False,10.58,0.12,9.31,Friend,standard,48,,,False,AU,AED,regular
EVT-004684,2023-01-30 05:57:19.481213,purchase,C00691,Léa,Bakker,lea.****r.e***@pl,+48*******194,PL,Katowice,Ja,True,Bronze,0,,0,,app,web,,False,CHO-1003,Truffle Assortment v4,Chocolate,General,SweetArrow,False,17.82,0.13,15.5,Partner,express,24,card,5,False,PL,USD,regular
EVT-005490,2023-01-30 08:26:29.331695,view,C01035,Mei,Müller,mei.****r.e***@no,+47*******033,NO,Bergen,Fr,True,Silver,435,,0,,web,web,CMP-290,False,PER-1057,Eau de Romance v3,Perfume,General,AromaNova,True,107.43,0.07,99.91,Partner,standard,48,,,False,NO,EUR,regular
EVT-008837,2023-01-30 10:41:38.058589,view,C00169,Santiago,Nowak,sant****k.e***@com,+12*******112,US,New York,Nl,False,Gold,0,,0,,web,app,,False,JEW-1033,Couple Bracelet Set v4,Jewelry,General,AuroraLink,True,102.23,0.18,83.83,Partner,express,24,,,False,US,EUR,regular
EVT-003980,2023-01-30 11:24:39.899830,add_to_cart,C00432,Liam,Tanaka,liam****2.e***@ca,+16*******642,CA,Vancouver,Hi,True,Bronze,0,,0,,web,web,,False,CAR-1036,Premium Foil Card v2,Cards,General,Ink&Love,False,6.95,0.09,6.32,Parent,standard,48,,,False,CA,EUR,regular
EVT-007294,2023-01-30 12:34:37.614657,view,C00859,Mei,Rossi,mei.****i.e***@za,+27*******805,ZA,Cape Town,Fr,True,Silver,272,,0,,app,app,,False,PLU-1072,Cupid Plush v3,Plush,General,HeartHaven,False,39.97,0.2,31.98,Friend,standard,48,,,False,ZA,AUD,regular
EVT-006220,2023-01-30 14:03:39.441535,view,C00033,Zoë,Sharma,zoë.****1.e***@es,+34*******399,ES,Barcelona,En,True,Bronze,358,,0,,web,web,,False,PLU-1074,Cupid Plush v5,Plush,General,HeartHaven,False,42.94,0.16,36.07,Parent,express,24,,,False,ES,EUR,regular
EVT-002011,2023-01-30 16:07:28.636275,wishlist,C01588,Fleur,Suzuki,fleu****1.e***@no,+47*******984,NO,Bergen,Sv,True,Bronze,128,,0,,app,web,CMP-425,False,JEW-1029,Silver Pendant Heart v5,Jewelry,General,LunaGems,True,158.6,0.14,136.4,Partner,standard,48,,,False,NO,AED,regular
EVT-001681,2023-01-30 17:05:37.195161,view,C00278,Sofía,Bakker,sofi****2.e***@fr,+33*******312,FR,Marseille,Pl,True,Silver,228,,0,,web,web,,False,JEW-1031,Couple Bracelet Set v2,Jewelry,General,AuroraLink,True,288.27,0.15,245.03,Partner,standard,48,,,False,FR,BRL,regular
EVT-006892,2023-01-30 23:43:38.406922,view,C00402,Isha,Romano,isha****o.e***@de,+49*******931,DE,Cologne,Pl,True,Silver,524,,0,,app,web,CMP-699,False,EXP-1050,Gourmet Dinner v1,Experiences,Dinner,Epicurea,False,138.4,0.15,117.64,Partner,standard,48,,,False,DE,SEK,regular
EVT-003255,2023-01-31 02:31:03.726275,add_to_cart,C00976,Lucas,Tanaka,luca****a.e***@nl,+31*******277,NL,Amsterdam,Nl,True,Silver,0,,0,,app,web,CMP-813,False,CAR-1041,Pop-up Heart Card v2,Cards,General,PaperMuse,False,11.41,0.14,9.81,Partner,standard,48,,,False,NL,ZAR,regular
EVT-007034,2023-01-31 07:11:08.721658,add_to_cart,C01472,Sven,Bakker,sven****r.e***@cn,+86*******985,CN,Shanghai,De,True,Silver,0,,0,,web,web,CMP-292,False,GIF-1075,Universal Gift Card $50 v1,GiftCards,GiftCard,Giftly,False,100.0,0.13,87.0,Friend,same_day,8,,,False,CN,INR,regular
EVT-002396,2023-01-31 09:28:22.609747,purchase,C00839,Mei,Johnson,mei.****2.e***@za,+27*******987,ZA,Durban,Sv,True,Bronze,0,,0,,web,web,CMP-559,True,CHO-1007,Dark Cocoa 85% v3,Chocolate,Dark,ChocoForge,False,25.93,0.09,23.6,Partner,same_day,8,wallet,5,False,ZA,AED,regular
