sale_id,product_id,customer_id,store_id,promotion_id,supplier_id,date_id,quantity_sold,unit_price,discount_amount,total_amount,cost_amount,profit_margin,payment_method,payment_token,payment_last4,iban_is_test,created_utc
SALE00147,P0033,C01747,S0198,PR004,SUP007,20251230,3,2.63,0.00,7.89,5.61,0.2890,iban_token,tok_iban_FR22_TSTB_4872858800,,true,2025-12-30T20:45:00Z
SALE00148,P0046,C00424,S0091,PR004,SUP009,20250417,5,4.77,0.00,23.85,15.30,0.3585,card_token,tok_card_4dfbc5e899a0,4444,false,2025-04-17T19:22:00Z
SALE00149,P0014,C01914,S0039,PR013,SUP004,20250505,4,3.68,0.00,14.72,9.64,0.3451,card_token,tok_card_1f20b2115a91,2222,false,2025-05-05T09:45:00Z
SALE00150,P0011,C01516,S0020,PR001,SUP007,20260110,6,7.67,0.00,46.02,26.88,0.4159,wallet,tok_wallet_f1edbf4bbc1a,,false,2026-01-10T11:49:00Z
SALE00151,P0042,C00605,S0120,PR009,SUP008,20250325,3,4.20,0.00,12.60,7.35,0.4167,wallet,tok_wallet_def43ef9bb16,,false,2025-03-25T18:31:00Z
SALE00152,P0019,C01276,S0168,PR006,SUP006,20250705,6,4.88,0.00,29.28,19.14,0.3463,card_token,tok_card_7ea2f7faea4f,4242,false,2025-07-05T18:28:00Z
SALE00153,P0043,C01436,S0072,PR010,SUP001,20250607,4,6.14,0.00,24.56,17.00,0.3078,card_token,tok_card_bf94aa5d8707,4242,false,2025-06-07T12:03:00Z
SALE00154,P0044,C01644,S0131,PR006,SUP009,20260118,1,3.28,0.00,3.28,2.17,0.3384,iban_token,tok_iban_DE35_TSTB_7394977650,,true,2026-01-18T17:00:00Z
SALE00155,P0044,C01205,S0149,PR010,SUP005,20250129,8,3.28,0.00,26.24,17.36,0.3384,card_token,tok_card_6dffbdff8deb,1881,false,2025-01-29T15:02:00Z
SALE00156,P0007,C00379,S0156,,SUP005,20250508,2,4.52,0.00,9.04,5.96,0.3407,card_token,tok_card_f510db53a0cc,4444,false,2025-05-08T16:07:00Z
SALE00157,P0025,C01872,S0142,,SUP004,20251204,8,6.99,0.00,55.92,38.16,0.3176,iban_token,tok_iban_ES56_TSTB_7871001889,,true,2025-12-04T17:26:00Z
SALE00158,P0014,C00169,S0141,,SUP003,20250519,6,3.68,0.00,22.08,14.46,0.3451,card_token,tok_card_aff61996e210,2222,false,2025-05-19T17:52:00Z
SALE00159,P0059,C00995,S0175,,SUP008,20250630,1,5.84,0.00,5.84,4.38,0.2500,iban_token,tok_iban_NL44_TSTB_9119260856,,true,2025-06-30T20:26:00Z
SALE00160,P0008,C01002,S0176,PR009,SUP009,20250429,2,5.65,0.00,11.30,6.52,0.4230,card_token,tok_card_f9d0ec874cd6,1881,false,2025-04-29T10:45:00Z
SALE00161,P0045,C01132,S0044,PR005,SUP001,20251121,7,6.55,0.00,45.85,29.54,0.3557,card_token,tok_card_d4b353698caf,2222,false,2025-11-21T12:55:00Z
SALE00162,P0013,C00911,S0064,PR002,SUP004,20250912,8,2.22,0.00,17.76,11.20,0.3694,card_token,tok_card_742adca88a6b,0000,false,2025-09-12T21:32:00Z
SALE00163,P0010,C01649,S0086,PR002,SUP008,20250505,2,3.25,0.00,6.50,4.94,0.2400,iban_token,tok_iban_NL36_TSTB_2419609258,,true,2025-05-05T11:11:00Z
SALE00164,P0042,C01574,S0143,PR009,SUP006,20250331,1,4.20,0.00,4.20,2.45,0.4167,iban_token,tok_iban_ES61_TSTB_4473121314,,true,2025-03-31T10:32:00Z
SALE00165,P0006,C01615,S0163,PR001,SUP003,20260109,6,4.61,0.00,27.66,19.50,0.2950,wallet,tok_wallet_cb8e5eaff7e2,,false,2026-01-09T18:00:00Z
SALE00166,P0060,C00427,S0057,PR001,SUP001,20250226,5,3.34,0.00,16.70,12.70,0.2395,iban_token,tok_iban_ES28_TSTB_1503394709,,true,2025-02-26T13:18:00Z
SALE00167,P0046,C00870,S0067,PR013,SUP005,20250514,8,4.77,0.00,38.16,24.48,0.3585,iban_token,tok_iban_DE53_TSTB_5981313147,,true,2025-05-14T19:28:00Z
SALE00168,P0020,C00817,S0170,,SUP009,20250119,2,7.48,0.00,14.96,9.02,0.3971,card_token,tok_card_1c3ef869b6e5,0000,false,2025-01-19T18:29:00Z
SALE00169,P0006,C00235,S0051,PR003,SUP005,20250811,6,4.61,0.00,27.66,19.50,0.2950,iban_token,tok_iban_FR20_TSTB_9481330972,,true,2025-08-11T08:05:00Z
SALE00170,P0057,C00327,S0051,PR005,SUP006,20250824,5,4.37,0.00,21.85,13.70,0.3730,card_token,tok_card_8741b31f1395,0000,false,2025-08-24T10:36:00Z
SALE00171,P0043,C00698,S0162,PR005,SUP003,20250115,1,6.14,0.00,6.14,4.25,0.3078,card_token,tok_card_e48ea1efdcba,4444,false,2025-01-15T18:28:00Z
SALE00172,P0023,C01660,S0035,PR011,SUP009,20250410,5,6.10,0.00,30.50,20.80,0.3180,card_token,tok_card_6a0ba9ad06ae,2222,false,2025-04-10T17:10:00Z
SALE00173,P0003,C00890,S0130,PR005,SUP008,20251101,6,3.33,0.00,19.98,14.16,0.2913,wallet,tok_wallet_6b592e2c6fdc,,false,2025-11-01T08:40:00Z
SALE00174,P0050,C00141,S0057,PR010,SUP005,20260101,7,6.29,0.00,44.03,25.83,0.4134,card_token,tok_card_6e4889f4e1e5,4444,false,2026-01-01T19:27:00Z
SALE00175,P0007,C00567,S0196,PR012,SUP005,20250620,6,4.52,0.00,27.12,17.88,0.3407,wallet,tok_wallet_c2fb9fb3419f,,false,2025-06-20T18:46:00Z
SALE00176,P0018,C01980,S0010,PR013,SUP002,20260224,2,6.24,0.00,12.48,7.22,0.4215,iban_token,tok_iban_IT99_TSTB_8618180929,,true,2026-02-24T10:47:00Z
SALE00177,P0009,C01672,S0159,PR006,SUP007,20250423,7,6.89,0.00,48.23,30.73,0.3628,iban_token,tok_iban_IT86_TSTB_7880412592,,true,2025-04-23T19:44:00Z
SALE00178,P0006,C01623,S0114,,SUP008,20251104,3,4.61,0.00,13.83,9.75,0.2950,card_token,tok_card_f2d212ac2e8d,0000,false,2025-11-04T20:20:00Z
SALE00179,P0049,C00041,S0167,,SUP006,20250616,6,5.09,0.00,30.54,17.88,0.4145,card_token,tok_card_90fbe64bf5c3,1881,false,2025-06-16T10:11:00Z
SALE00180,P0038,C00756,S0128,PR007,SUP006,20250403,5,7.04,0.00,35.20,24.20,0.3125,card_token,tok_card_395924e1bdda,0000,false,2025-04-03T09:27:00Z
SALE00181,P0028,C00350,S0125,PR008,SUP004,20250706,1,7.13,0.00,7.13,4.39,0.3843,card_token,tok_card_a0c273ccc86e,4242,false,2025-07-06T18:50:00Z
SALE00182,P0009,C01939,S0086,PR002,SUP006,20250911,1,6.89,0.00,6.89,4.39,0.3628,iban_token,tok_iban_NL24_TSTB_0327765353,,true,2025-09-11T19:31:00Z
SALE00183,P0007,C00295,S0038,PR001,SUP002,20260210,3,4.52,0.00,13.56,8.94,0.3407,iban_token,tok_iban_IT31_TSTB_1883995410,,true,2026-02-10T19:33:00Z
SALE00184,P0043,C01292,S0045,PR004,SUP003,20250627,4,6.14,0.00,24.56,17.00,0.3078,card_token,tok_card_ba80f385d8bc,1881,false,2025-06-27T18:59:00Z
SALE00185,P0017,C00310,S0178,PR008,SUP009,20250917,5,1.23,0.00,6.15,4.10,0.3333,card_token,tok_card_7a59cfbccb0b,0000,false,2025-09-17T21:23:00Z
SALE00186,P0049,C00873,S0178,PR001,SUP005,20251114,1,5.09,0.00,5.09,2.98,0.4145,card_token,tok_card_f33e23a2234f,0000,false,2025-11-14T13:07:00Z
SALE00187,P0044,C01962,S0003,PR002,SUP002,20250205,6,3.28,0.00,19.68,13.02,0.3384,card_token,tok_card_ea14374a68ca,0000,false,2025-02-05T18:26:00Z
SALE00188,P0058,C01371,S0156,PR002,SUP001,20250620,8,2.63,0.00,21.04,12.24,0.4183,iban_token,tok_iban_ES14_TSTB_5592223375,,true,2025-06-20T14:22:00Z
SALE00189,P0017,C01714,S0082,PR003,SUP002,20251223,3,1.23,0.00,3.69,2.46,0.3333,card_token,tok_card_a9ea3dae0cea,1881,false,2025-12-23T10:28:00Z
SALE00190,P0029,C01247,S0060,PR006,SUP004,20250922,1,4.84,0.00,4.84,2.86,0.4091,card_token,tok_card_515a6bdbdbb2,0000,false,2025-09-22T21:33:00Z
SALE00191,P0045,C01840,S0026,,SUP003,20250228,3,6.55,0.00,19.65,12.66,0.3557,card_token,tok_card_2aa5e929acb0,2222,false,2025-02-28T14:30:00Z
SALE00192,P0014,C01155,S0127,PR004,SUP001,20250929,6,3.68,0.00,22.08,14.46,0.3451,card_token,tok_card_1459c4dd6935,1881,false,2025-09-29T14:24:00Z
SALE00193,P0039,C01123,S0197,PR006,SUP006,20250109,2,3.30,0.00,6.60,4.38,0.3364,wallet,tok_wallet_1ca5abc8f3a6,,false,2025-01-09T20:13:00Z
SALE00194,P0031,C01292,S0098,PR011,SUP007,20260103,1,3.39,0.00,3.39,2.38,0.2979,wallet,tok_wallet_fd5d0fff76a3,,false,2026-01-03T21:53:00Z
SALE00195,P0041,C00067,S0047,PR015,SUP009,20250914,8,4.77,0.00,38.16,25.04,0.3438,iban_token,tok_iban_ES64_TSTB_0519254826,,true,2025-09-14T09:05:00Z
SALE00196,P0037,C00696,S0032,PR015,SUP002,20250222,5,4.18,0.00,20.90,16.05,0.2321,iban_token,tok_iban_FR92_TSTB_6451098091,,true,2025-02-22T10:01:00Z
SALE00197,P0016,C01875,S0123,PR012,SUP009,20250101,6,5.14,0.00,30.84,17.70,0.4261,card_token,tok_card_213d9b6b1fdd,4242,false,2025-01-01T15:36:00Z
SALE00198,P0024,C01960,S0112,PR001,SUP004,20250512,7,6.55,0.00,45.85,34.58,0.2458,wallet,tok_wallet_94d68aacede2,,false,2025-05-12T20:48:00Z
SALE00199,P0015,C01080,S0034,PR012,SUP007,20260218,4,3.65,0.00,14.60,9.60,0.3425,card_token,tok_card_d52f2a9965fb,0000,false,2026-02-18T13:13:00Z
SALE00200,P0012,C00616,S0115,PR010,SUP002,20250924,5,3.32,0.00,16.60,11.25,0.3223,card_token,tok_card_67ff9a247536,2222,false,2025-09-24T09:57:00Z
SALE00201,P0006,C00264,S0002,PR011,SUP006,20250610,6,4.61,0.00,27.66,19.50,0.2950,card_token,tok_card_fa1ac6756c3a,2222,false,2025-06-10T12:55:00Z
SALE00202,P0019,C01456,S0175,PR015,SUP006,20250605,5,4.88,0.00,24.40,15.95,0.3463,iban_token,tok_iban_NL27_TSTB_5288018833,,true,2025-06-05T08:36:00Z
SALE00203,P0036,C01799,S0029,PR013,SUP006,20250107,1,2.98,0.00,2.98,1.78,0.4027,card_token,tok_card_66fb0b41f218,2222,false,2025-01-07T20:12:00Z
SALE00204,P0001,C00906,S0087,PR003,SUP002,20250923,8,2.32,0.00,18.56,10.88,0.4138,iban_token,tok_iban_IT52_TSTB_7639852057,,true,2025-09-23T13:51:00Z
SALE00205,P0056,C01883,S0043,PR004,SUP001,20250512,6,4.90,0.00,29.40,17.16,0.4163,card_token,tok_card_63dc4bdcb1e5,1881,false,2025-05-12T18:21:00Z
SALE00206,P0014,C01504,S0114,PR011,SUP004,20260120,3,3.68,0.00,11.04,7.23,0.3451,card_token,tok_card_c1c54c09cefa,4444,false,2026-01-20T08:06:00Z
SALE00207,P0004,C00459,S0072,PR009,SUP007,20260103,8,2.90,0.00,23.20,14.80,0.3621,card_token,tok_card_50defed79c56,1881,false,2026-01-03T11:35:00Z
SALE00208,P0018,C01061,S0179,PR003,SUP001,20251221,1,6.24,0.00,6.24,3.61,0.4215,card_token,tok_card_fcbf4fda0e24,4242,false,2025-12-21T15:00:00Z
SALE00209,P0054,C01308,S0109,,SUP006,20250412,3,4.90,0.00,14.70,8.67,0.4102,iban_token,tok_iban_NL87_TSTB_1474494015,,true,2025-04-12T10:25:00Z
SALE00210,P0041,C01941,S0185,PR001,SUP002,20250114,3,4.77,0.00,14.31,9.39,0.3438,card_token,tok_card_0470a6bc5576,1881,false,2025-01-14T13:40:00Z
SALE00211,P0005,C00128,S0119,,SUP002,20250215,8,3.05,0.00,24.40,14.72,0.3967,card_token,tok_card_633ee3adcf6a,0000,false,2025-02-15T15:43:00Z
SALE00212,P0052,C00973,S0157,PR008,SUP001,20260125,5,3.17,0.00,15.85,12.00,0.2429,card_token,tok_card_4c6268d0b145,1881,false,2026-01-25T17:48:00Z
SALE00213,P0045,C00225,S0140,PR006,SUP001,20250518,4,6.55,0.00,26.20,16.88,0.3557,wallet,tok_wallet_df0603cb8f2b,,false,2025-05-18T14:05:00Z
SALE00214,P0032,C00790,S0156,PR009,SUP007,20250215,5,2.60,0.00,13.00,9.85,0.2423,card_token,tok_card_d0a89dfd336b,2222,false,2025-02-15T13:21:00Z
SALE00215,P0021,C00422,S0019,PR010,SUP002,20251124,4,1.77,0.00,7.08,4.56,0.3559,wallet,tok_wallet_8d1dfffb3c24,,false,2025-11-24T16:01:00Z
SALE00216,P0057,C00950,S0170,PR005,SUP005,20251109,5,4.37,0.00,21.85,13.70,0.3730,iban_token,tok_iban_FR65_TSTB_6120899840,,true,2025-11-09T09:40:00Z
SALE00217,P0008,C00308,S0098,PR001,SUP007,20250109,7,5.65,0.00,39.55,22.82,0.4230,card_token,tok_card_e48a6376cb72,1881,false,2025-01-09T21:02:00Z
SALE00218,P0032,C01149,S0003,PR002,SUP008,20260112,8,2.60,0.00,20.80,15.76,0.2423,iban_token,tok_iban_FR85_TSTB_3682444389,,true,2026-01-12T17:17:00Z
SALE00219,P0014,C00085,S0035,PR004,SUP004,20250112,7,3.68,0.00,25.76,16.87,0.3451,card_token,tok_card_96daa9de8a19,4444,false,2025-01-12T10:41:00Z
SALE00220,P0026,C00294,S0080,PR006,SUP003,20260128,1,2.09,0.00,2.09,1.52,0.2727,card_token,tok_card_3cb3b24b7dae,4444,false,2026-01-28T10:29:00Z
SALE00221,P0028,C00987,S0110,PR005,SUP003,20250117,8,7.13,0.00,57.04,35.12,0.3843,card_token,tok_card_bab6e222efdb,4444,false,2025-01-17T08:03:00Z
SALE00222,P0032,C00216,S0119,,SUP008,20260103,3,2.60,0.00,7.80,5.91,0.2423,iban_token,tok_iban_DE74_TSTB_8455831547,,true,2026-01-03T14:02:00Z
SALE00223,P0042,C01672,S0120,PR006,SUP007,20250906,6,4.20,0.00,25.20,14.70,0.4167,iban_token,tok_iban_DE15_TSTB_3614776539,,true,2025-09-06T10:25:00Z
SALE00224,P0044,C00942,S0139,PR002,SUP005,20250703,1,3.28,0.00,3.28,2.17,0.3384,card_token,tok_card_ec2e121a4b7b,4242,false,2025-07-03T09:26:00Z
SALE00225,P0046,C00323,S0101,,SUP006,20260216,3,4.77,0.00,14.31,9.18,0.3585,card_token,tok_card_5fc6863d26d5,2222,false,2026-02-16T11:48:00Z
SALE00226,P0010,C01237,S0135,PR007,SUP009,20250408,8,3.25,7.80,18.20,19.76,-0.0857,wallet,tok_wallet_2f5b4b1d0aac,,false,2025-04-08T13:11:00Z
SALE00227,P0006,C01287,S0073,PR004,SUP005,20250705,2,4.61,0.00,9.22,6.50,0.2950,card_token,tok_card_fd8f835d6aff,1881,false,2025-07-05T13:45:00Z
SALE00228,P0045,C00387,S0177,PR012,SUP001,20260115,6,6.55,0.00,39.30,25.32,0.3557,card_token,tok_card_c3adcf0c3645,0000,false,2026-01-15T17:06:00Z
SALE00229,P0029,C00480,S0007,PR007,SUP006,20251017,3,4.84,0.00,14.52,8.58,0.4091,wallet,tok_wallet_e9eaefb2a08a,,false,2025-10-17T10:52:00Z
SALE00230,P0004,C01647,S0007,PR003,SUP005,20250715,2,2.90,0.00,5.80,3.70,0.3621,card_token,tok_card_4b4f4ce27a48,4242,false,2025-07-15T20:58:00Z
SALE00231,P0005,C01003,S0171,PR011,SUP007,20250322,6,3.05,0.00,18.30,11.04,0.3967,card_token,tok_card_b0ddfcff5c2b,4444,false,2025-03-22T10:43:00Z
SALE00232,P0027,C00738,S0119,PR013,SUP007,20251113,6,5.52,0.00,33.12,22.02,0.3351,wallet,tok_wallet_7952e3b21bdd,,false,2025-11-13T11:27:00Z
SALE00233,P0019,C01521,S0025,,SUP001,20250411,4,4.88,0.00,19.52,12.76,0.3463,card_token,tok_card_5ca7c1324ec2,0000,false,2025-04-11T11:34:00Z
SALE00234,P0019,C01929,S0067,PR014,SUP002,20260216,1,4.88,0.00,4.88,3.19,0.3463,wallet,tok_wallet_cb6bcff6ef20,,false,2026-02-16T15:20:00Z
SALE00235,P0046,C00624,S0069,PR013,SUP009,20260211,8,4.77,0.00,38.16,24.48,0.3585,card_token,tok_card_3ab50b358fa8,2222,false,2026-02-11T20:43:00Z
SALE00236,P0056,C01152,S0166,PR012,SUP008,20250611,2,4.90,0.00,9.80,5.72,0.4163,iban_token,tok_iban_IT89_TSTB_5468413888,,true,2025-06-11T16:22:00Z
SALE00237,P0010,C01377,S0194,PR005,SUP007,20250614,3,3.25,0.00,9.75,7.41,0.2400,iban_token,tok_iban_ES66_TSTB_2076038375,,true,2025-06-14T16:03:00Z
SALE00238,P0011,C00521,S0144,PR011,SUP001,20260102,2,7.67,0.00,15.34,8.96,0.4159,iban_token,tok_iban_DE38_TSTB_0030967995,,true,2026-01-02T12:19:00Z
SALE00239,P0007,C00443,S0105,PR010,SUP001,20250904,7,4.52,0.00,31.64,20.86,0.3407,wallet,tok_wallet_de114dbeabb6,,false,2025-09-04T18:57:00Z
SALE00240,P0018,C01323,S0059,PR013,SUP001,20251102,3,6.24,5.62,13.10,10.83,0.1733,iban_token,tok_iban_DE86_TSTB_9617920532,,true,2025-11-02T09:42:00Z
SALE00241,P0021,C00396,S0044,PR001,SUP005,20250518,7,1.77,0.00,12.39,7.98,0.3559,card_token,tok_card_024afaf9aa4b,0000,false,2025-05-18T20:22:00Z
SALE00242,P0059,C01924,S0100,PR010,SUP001,20260212,2,5.84,0.00,11.68,8.76,0.2500,iban_token,tok_iban_DE81_TSTB_7553613093,,true,2026-02-12T14:51:00Z
SALE00243,P0011,C01897,S0111,PR010,SUP004,20250314,4,7.67,0.00,30.68,17.92,0.4159,card_token,tok_card_0da1bf3bda3a,1881,false,2025-03-14T19:04:00Z
SALE00244,P0005,C01727,S0179,PR003,SUP009,20250209,6,3.05,0.00,18.30,11.04,0.3967,iban_token,tok_iban_FR19_TSTB_1254387884,,true,2025-02-09T15:29:00Z
SALE00245,P0052,C01677,S0061,PR003,SUP006,20250413,1,3.17,0.00,3.17,2.40,0.2429,card_token,tok_card_8a6ddedca5a7,1881,false,2025-04-13T17:11:00Z
SALE00246,P0049,C01999,S0166,PR014,SUP008,20260111,2,5.09,0.00,10.18,5.96,0.4145,wallet,tok_wallet_cbaef368cad3,,false,2026-01-11T09:17:00Z
SALE00247,P0023,C00455,S0015,PR014,SUP001,20251223,5,6.10,0.00,30.50,20.80,0.3180,iban_token,tok_iban_DE98_TSTB_4366096851,,true,2025-12-23T12:47:00Z
SALE00248,P0038,C01301,S0090,PR003,SUP002,20251018,4,7.04,0.00,28.16,19.36,0.3125,iban_token,tok_iban_ES94_TSTB_3285663997,,true,2025-10-18T09:33:00Z
SALE00249,P0011,C01739,S0155,PR001,SUP004,20251227,7,7.67,0.00,53.69,31.36,0.4159,iban_token,tok_iban_DE80_TSTB_1677426169,,true,2025-12-27T08:28:00Z
SALE00250,P0002,C01627,S0105,PR001,SUP008,20260126,7,3.96,0.00,27.72,16.45,0.4066,card_token,tok_card_db0d4c56ec20,1881,false,2026-01-26T13:52:00Z
SALE00251,P0021,C00535,S0194,PR015,SUP001,20251023,5,1.77,0.00,8.85,5.70,0.3559,iban_token,tok_iban_IT72_TSTB_0189750260,,true,2025-10-23T14:49:00Z
SALE00252,P0042,C01218,S0102,,SUP005,20250130,8,4.20,0.00,33.60,19.60,0.4167,wallet,tok_wallet_92ad7c3e609c,,false,2025-01-30T09:25:00Z
SALE00253,P0031,C01855,S0058,PR010,SUP005,20251114,2,3.39,0.00,6.78,4.76,0.2979,card_token,tok_card_a98ff67973e1,2222,false,2025-11-14T13:17:00Z
SALE00254,P0035,C01721,S0145,PR008,SUP008,20251012,2,5.90,0.00,11.80,7.78,0.3407,card_token,tok_card_25b0e2ace6fe,0000,false,2025-10-12T21:06:00Z
SALE00255,P0013,C00916,S0130,PR013,SUP009,20250209,8,2.22,0.00,17.76,11.20,0.3694,iban_token,tok_iban_FR60_TSTB_3102862506,,true,2025-02-09T13:11:00Z
SALE00256,P0007,C01298,S0050,PR010,SUP009,20250424,6,4.52,0.00,27.12,17.88,0.3407,card_token,tok_card_bf2f0319da67,2222,false,2025-04-24T15:57:00Z
SALE00257,P0009,C01767,S0031,PR015,SUP001,20250523,6,6.89,0.00,41.34,26.34,0.3628,card_token,tok_card_11cdfcbd55a1,4444,false,2025-05-23T12:29:00Z
SALE00258,P0023,C01761,S0124,PR005,SUP003,20251030,7,6.10,0.00,42.70,29.12,0.3180,card_token,tok_card_b00dbaabf9cc,4444,false,2025-10-30T19:38:00Z
SALE00259,P0014,C01200,S0088,,SUP001,20260109,2,3.68,0.00,7.36,4.82,0.3451,wallet,tok_wallet_e2cea380924b,,false,2026-01-09T08:38:00Z
SALE00260,P0053,C01467,S0156,PR001,SUP006,20251228,7,2.77,0.00,19.39,11.90,0.3863,card_token,tok_card_cfce9e65d7d6,0000,false,2025-12-28T09:18:00Z
SALE00261,P0047,C01539,S0107,PR007,SUP004,20250108,2,1.95,0.00,3.90,2.98,0.2359,wallet,tok_wallet_9a0c98dafe14,,false,2025-01-08T18:57:00Z
SALE00262,P0046,C01800,S0137,PR014,SUP007,20250423,6,4.77,0.00,28.62,18.36,0.3585,wallet,tok_wallet_fc04e87eeb3c,,false,2025-04-23T19:07:00Z
SALE00263,P0012,C00766,S0046,PR012,SUP005,20250109,6,3.32,0.00,19.92,13.50,0.3223,card_token,tok_card_74bbcdf39e53,4242,false,2025-01-09T13:50:00Z
SALE00264,P0040,C00225,S0102,PR006,SUP006,20251129,8,3.85,0.00,30.80,18.72,0.3922,wallet,tok_wallet_bcfbf097c4bd,,false,2025-11-29T10:30:00Z
SALE00265,P0013,C01364,S0048,PR014,SUP003,20250210,1,2.22,0.00,2.22,1.40,0.3694,card_token,tok_card_bf9f67baac78,1881,false,2025-02-10T12:11:00Z
SALE00266,P0028,C01376,S0185,PR013,SUP009,20251209,4,7.13,0.00,28.52,17.56,0.3843,iban_token,tok_iban_FR35_TSTB_4698312104,,true,2025-12-09T19:21:00Z
SALE00267,P0051,C01566,S0185,PR002,SUP002,20250617,6,3.23,0.00,19.38,11.40,0.4118,iban_token,tok_iban_FR21_TSTB_9816863454,,true,2025-06-17T15:51:00Z
SALE00268,P0048,C00181,S0136,PR002,SUP004,20250516,7,3.55,0.00,24.85,18.83,0.2423,card_token,tok_card_ddb6c88d81fd,1881,false,2025-05-16T13:00:00Z
SALE00269,P0002,C00581,S0007,PR012,SUP002,20250630,2,3.96,0.00,7.92,4.70,0.4066,iban_token,tok_iban_ES82_TSTB_2558681172,,true,2025-06-30T14:42:00Z
SALE00270,P0011,C01782,S0139,PR004,SUP008,20250423,8,7.67,0.00,61.36,35.84,0.4159,card_token,tok_card_2dbb0bb8a7c7,1881,false,2025-04-23T19:01:00Z
SALE00271,P0010,C01812,S0044,PR009,SUP007,20251212,7,3.25,0.00,22.75,17.29,0.2400,card_token,tok_card_80b40c1e161d,0000,false,2025-12-12T19:26:00Z
SALE00272,P0028,C01149,S0188,PR006,SUP008,20250824,7,7.13,0.00,49.91,30.73,0.3843,card_token,tok_card_ac5c84fdefac,4242,false,2025-08-24T14:27:00Z
SALE00273,P0005,C00063,S0098,PR008,SUP007,20250603,5,3.05,0.00,15.25,9.20,0.3967,iban_token,tok_iban_DE58_TSTB_9750330596,,true,2025-06-03T13:47:00Z
SALE00274,P0039,C00925,S0126,PR013,SUP001,20250724,4,3.30,0.00,13.20,8.76,0.3364,card_token,tok_card_eb0b68bf9efa,2222,false,2025-07-24T14:31:00Z
SALE00275,P0023,C00937,S0003,PR003,SUP002,20260112,2,6.10,0.00,12.20,8.32,0.3180,card_token,tok_card_2f154e745b5e,2222,false,2026-01-12T20:36:00Z
SALE00276,P0048,C01849,S0015,PR012,SUP002,20250204,2,3.55,0.00,7.10,5.38,0.2423,card_token,tok_card_12052aa0ace3,1881,false,2025-02-04T12:42:00Z
SALE00277,P0021,C01725,S0090,PR009,SUP009,20250701,2,1.77,0.00,3.54,2.28,0.3559,wallet,tok_wallet_adb1d7ecab48,,false,2025-07-01T15:43:00Z
SALE00278,P0032,C01223,S0088,PR005,SUP009,20250407,5,2.60,0.00,13.00,9.85,0.2423,card_token,tok_card_6dbecfaad2ff,1881,false,2025-04-07T16:42:00Z
SALE00279,P0029,C01981,S0127,PR003,SUP001,20260210,4,4.84,0.00,19.36,11.44,0.4091,card_token,tok_card_4cbc16bc3c8c,4242,false,2026-02-10T14:45:00Z
SALE00280,P0013,C00604,S0131,PR010,SUP009,20251031,3,2.22,0.00,6.66,4.20,0.3694,card_token,tok_card_4644baacb3b0,1881,false,2025-10-31T19:25:00Z
SALE00281,P0021,C00668,S0071,PR013,SUP008,20250120,1,1.77,0.00,1.77,1.14,0.3559,card_token,tok_card_f35ea8616771,4242,false,2025-01-20T16:25:00Z
SALE00282,P0005,C01181,S0124,PR004,SUP009,20250120,2,3.05,0.00,6.10,3.68,0.3967,iban_token,tok_iban_ES61_TSTB_6631207048,,true,2025-01-20T10:22:00Z
SALE00283,P0048,C01538,S0094,,SUP007,20260108,1,3.55,0.00,3.55,2.69,0.2423,iban_token,tok_iban_IT18_TSTB_9006293669,,true,2026-01-08T12:49:00Z
SALE00284,P0059,C01958,S0017,PR011,SUP007,20250313,4,5.84,0.00,23.36,17.52,0.2500,iban_token,tok_iban_ES25_TSTB_6098704305,,true,2025-03-13T17:40:00Z
SALE00285,P0016,C00565,S0136,PR009,SUP007,20251005,4,5.14,0.00,20.56,11.80,0.4261,card_token,tok_card_b5bc1e30c69d,4242,false,2025-10-05T14:42:00Z
SALE00286,P0053,C01252,S0143,PR015,SUP002,20250116,8,2.77,0.00,22.16,13.60,0.3863,card_token,tok_card_ded48d3d8e12,1881,false,2025-01-16T18:22:00Z
SALE00287,P0011,C00552,S0064,PR011,SUP005,20250604,1,7.67,0.00,7.67,4.48,0.4159,card_token,tok_card_b4d66d0e54a7,0000,false,2025-06-04T19:44:00Z
SALE00288,P0015,C01109,S0121,PR015,SUP006,20250726,8,3.65,0.00,29.20,19.20,0.3425,card_token,tok_card_7e3dac1cbb12,4242,false,2025-07-26T11:56:00Z
SALE00289,P0033,C01743,S0132,PR013,SUP009,20250102,2,2.63,0.00,5.26,3.74,0.2890,iban_token,tok_iban_ES21_TSTB_0712641243,,true,2025-01-02T17:14:00Z
SALE00290,P0048,C00150,S0176,PR008,SUP006,20260112,2,3.55,0.00,7.10,5.38,0.2423,card_token,tok_card_c32aebc94f0b,4444,false,2026-01-12T15:17:00Z
SALE00291,P0005,C01877,S0074,PR009,SUP009,20251207,1,3.05,0.00,3.05,1.84,0.3967,card_token,tok_card_aeabe0fb3bbe,4444,false,2025-12-07T14:02:00Z
SALE00292,P0050,C01348,S0025,PR011,SUP003,20250531,2,6.29,0.00,12.58,7.38,0.4134,card_token,tok_card_81baa0b58a29,1881,false,2025-05-31T10:06:00Z
SALE00293,P0008,C00762,S0194,PR005,SUP006,20250212,8,5.65,0.00,45.20,26.08,0.4230,iban_token,tok_iban_IT56_TSTB_2894405184,,true,2025-02-12T19:23:00Z
